Home,Home,module,Magento_CatalogSearch
"Go to Home Page","Go to Home Page",module,Magento_CatalogSearch
"Catalog Advanced Search","Catalog Advanced Search",module,Magento_CatalogSearch
All,All,module,Magento_CatalogSearch
Yes,Yes,module,Magento_CatalogSearch
No,No,module,Magento_CatalogSearch
Results,Results,module,Magento_CatalogSearch
"Advanced Search Results","Advanced Search Results",module,Magento_CatalogSearch
Grid,Grid,module,Magento_CatalogSearch
List,List,module,Magento_CatalogSearch
"Search Weight","Search Weight",module,Magento_CatalogSearch
Relevance,Relevance,module,Magento_CatalogSearch
"Search results for: '%1'","Search results for: '%1'",module,Magento_CatalogSearch
"Minimum Search query length is %1","Minimum Search query length is %1",module,Magento_CatalogSearch
"Search term is empty","Search term is empty",module,Magento_CatalogSearch
"Enter a search term and try again.","Enter a search term and try again.",module,Magento_CatalogSearch
"%1 and greater","%1 and greater",module,Magento_CatalogSearch
"up to %1","up to %1",module,Magento_CatalogSearch
"Default product collection strategy not found","Default product collection strategy not found",module,Magento_CatalogSearch
Category,Category,module,Magento_CatalogSearch
"%1 and above","%1 and above",module,Magento_CatalogSearch
"%1 - %2","%1 - %2",module,Magento_CatalogSearch
"An error occurred. For details, see the error log.","An error occurred. For details, see the error log.",module,Magento_CatalogSearch
"The bucket doesn't exist.","The bucket doesn't exist.",module,Magento_CatalogSearch
Product,Product,module,Magento_CatalogSearch
"Disable Notice","Disable Notice",module,Magento_CatalogSearch
"Test Exception","Test Exception",module,Magento_CatalogSearch
"Search Settings","Search Settings",module,Magento_CatalogSearch
Search,Search,module,Magento_CatalogSearch
"Please enter a valid price range.","Please enter a valid price range.",module,Magento_CatalogSearch
"Advanced Search","Advanced Search",module,Magento_CatalogSearch
"<strong>%1 item</strong> were found using the following search criteria","<strong>%1 item</strong> were found using the following search criteria",module,Magento_CatalogSearch
"<strong>%1 items</strong> were found using the following search criteria","<strong>%1 items</strong> were found using the following search criteria",module,Magento_CatalogSearch
"We can't find any items matching these search criteria.","We can't find any items matching these search criteria.",module,Magento_CatalogSearch
"Modify your search.","Modify your search.",module,Magento_CatalogSearch
name,name,module,Magento_CatalogSearch
"Don't see what you're looking for?","Don't see what you're looking for?",module,Magento_CatalogSearch
"Your search returned no results.","Your search returned no results.",module,Magento_CatalogSearch